# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
3.360000000000000142e+01 4.661385005790216418e+00 4.630135602122797067e+00 7.133619681509198784e+00 7.131708370669167962e+00
3.379999999999999716e+01 4.666789442739527338e+00 4.634540830932770028e+00 7.142569866826521618e+00 7.139091666129700364e+00
3.400000000000000000e+01 4.661784912771030243e+00 4.630757805661660065e+00 7.134855287206466556e+00 7.132667229642160045e+00
3.420000000000000284e+01 4.659504942743623701e+00 4.625821982524181308e+00 7.131751852483577458e+00 7.125706906870118651e+00
3.439999999999999858e+01 4.651171508964674572e+00 4.628786854859018085e+00 7.119641544694621516e+00 7.131172085517351711e+00
3.460000000000000142e+01 4.659762952531218971e+00 4.626578797073849003e+00 7.133608706322776882e+00 7.128436138603632344e+00
3.479999999999999716e+01 4.656309286331097752e+00 4.624271041421098793e+00 7.128628161623695725e+00 7.124235635586557258e+00
3.500000000000000000e+01 4.651699858744977156e+00 4.624012788983286271e+00 7.122768993640149482e+00 7.123635681363825078e+00
3.520000000000000284e+01 4.653428654385201035e+00 4.621923086414335025e+00 7.123914994461288508e+00 7.119893313094192600e+00
3.539999999999999858e+01 4.655526367437635038e+00 4.624679835513854087e+00 7.126996326109606983e+00 7.124600464781971176e+00
3.560000000000000142e+01 4.650980201955698945e+00 4.621492747659989853e+00 7.120859930085776668e+00 7.119117107930811983e+00
3.579999999999999716e+01 4.652969730599063602e+00 4.623202244039328335e+00 7.122618290392075835e+00 7.121568943330427004e+00
3.600000000000000000e+01 4.651861456005277340e+00 4.624573572468196225e+00 7.122080883290600184e+00 7.124275747175984996e+00
3.620000000000000284e+01 4.645763546756079165e+00 4.619506021532879814e+00 7.113362283503682271e+00 7.117114667689933505e+00
3.639999999999999858e+01 4.643841533245904429e+00 4.620732089593509784e+00 7.109690728155476869e+00 7.117662082520727296e+00
3.660000000000000142e+01 4.648603578320234853e+00 4.616452183151213973e+00 7.117441788130216551e+00 7.112725581551790910e+00
3.679999999999999716e+01 4.662016896776051134e+00 4.630587799832579954e+00 7.137717201218596763e+00 7.133033343766042478e+00
3.700000000000000000e+01 4.649763022819986880e+00 4.625983978910693573e+00 7.119010524243535976e+00 7.127127413287636770e+00
3.720000000000000284e+01 4.660130590330607170e+00 4.631304814653339541e+00 7.134620980955232561e+00 7.134267109612705049e+00
3.739999999999999858e+01 4.656549679756039062e+00 4.627424816097456706e+00 7.129951136184914162e+00 7.128097644721905546e+00
3.760000000000000142e+01 4.661424322764542438e+00 4.631195348816710577e+00 7.137248904658287429e+00 7.133630167700538927e+00
3.779999999999999716e+01 4.649605429417619007e+00 4.626931216665141733e+00 7.118870064537202502e+00 7.127478956172331515e+00
3.800000000000000000e+01 4.651198092919388571e+00 4.625365299396917429e+00 7.122110511541289490e+00 7.125708746682412276e+00
3.820000000000000284e+01 4.652841365061115120e+00 4.629446053948599982e+00 7.123551118256550296e+00 7.131320231299089762e+00
3.839999999999999858e+01 4.640908602258910776e+00 4.614186948156763890e+00 7.108102184508267030e+00 7.110208081330506857e+00
3.860000000000000142e+01 4.652504077967689611e+00 4.624985171874307355e+00 7.123580506095664511e+00 7.124065703792788362e+00
3.879999999999999716e+01 4.645679145206512040e+00 4.618168646454678061e+00 7.115624415091962973e+00 7.116110889983525922e+00
3.900000000000000000e+01 4.648356700128089436e+00 4.619060069959805226e+00 7.117177293013291717e+00 7.115299375427953876e+00
3.920000000000000284e+01 4.646812963773867544e+00 4.622166601152681409e+00 7.114599332563424028e+00 7.120781135585882993e+00
3.939999999999999858e+01 4.647742103578665684e+00 4.619469587496833896e+00 7.117619081639605660e+00 7.116083664349929450e+00
3.960000000000000142e+01 4.654329768615284024e+00 4.628563919404819593e+00 7.127785820602164257e+00 7.130776661022260932e+00
3.979999999999999716e+01 4.649846383561123453e+00 4.620497783074829279e+00 7.121426244889000223e+00 7.119461522912255091e+00
4.000000000000000000e+01 4.652320620305006926e+00 4.624040657641626417e+00 7.125674393069919788e+00 7.125881082152248247e+00
4.020000000000000284e+01 4.649315628370796816e+00 4.619865730311628838e+00 7.119517416507594731e+00 7.117969824217089680e+00
4.039999999999999858e+01 4.650955457440086427e+00 4.619026998348131130e+00 7.122729195026158422e+00 7.116301956828363195e+00
4.060000000000000142e+01 4.655647124005622750e+00 4.625207226808334404e+00 7.128317856281908504e+00 7.125237248228890152e+00
4.079999999999999716e+01 4.650792099681838820e+00 4.618351223986040033e+00 7.120493491741350489e+00 7.114558815040816775e+00
4.100000000000000000e+01 4.637632787626479569e+00 4.610488324184292885e+00 7.104616377298596852e+00 7.105804898379208367e+00
4.120000000000000284e+01 4.646085298885213710e+00 4.617547405687729700e+00 7.115090934304678427e+00 7.113655294441376675e+00
4.139999999999999858e+01 4.644120519404882685e+00 4.615337824472694805e+00 7.111716773091104393e+00 7.109510523280520466e+00
4.160000000000000142e+01 4.642479486419051504e+00 4.614256375977317859e+00 7.110388344797493154e+00 7.110069467711969793e+00
4.179999999999999716e+01 4.644235746078417826e+00 4.613541522550129059e+00 7.112595934461053204e+00 7.109071850354047761e+00
4.200000000000000000e+01 4.645962139887960696e+00 4.618969663511625079e+00 7.115244365007421301e+00 7.115641394097776740e+00
4.220000000000000284e+01 4.647291107284609701e+00 4.618815753150591341e+00 7.116614182051788084e+00 7.115684391725864977e+00
4.239999999999999858e+01 4.640096935465005679e+00 4.613813147743501375e+00 7.106143549675100424e+00 7.108548225455487923e+00
4.260000000000000142e+01 4.650271595581648043e+00 4.619175543008017470e+00 7.122057020751723755e+00 7.117726151125967959e+00
4.279999999999999716e+01 4.643207871422111666e+00 4.617527708134075759e+00 7.111380511406736993e+00 7.114859836918310698e+00
4.300000000000000000e+01 4.644250560676762341e+00 4.614869770369890212e+00 7.113989216610971056e+00 7.110947205631715562e+00
4.400000000000000000e+01 4.647161541151382913e+00 4.621822025981244586e+00 7.117561345714580767e+00 7.120402521330977841e+00
4.500000000000000000e+01 4.639156264764443982e+00 4.612841083439454870e+00 7.104362211840298258e+00 7.106253735064155919e+00
4.600000000000000000e+01 4.643338316394365783e+00 4.615591269180490563e+00 7.111136908511551447e+00 7.110150425713543498e+00
4.700000000000000000e+01 4.645155437638858409e+00 4.616799239713351710e+00 7.113941730739115954e+00 7.112420804648619921e+00
4.800000000000000000e+01 4.639183089964404871e+00 4.608277789680954584e+00 7.104096509472918264e+00 7.100057549491919140e+00
4.900000000000000000e+01 4.634454108182330501e+00 4.607339274320583655e+00 7.097940096568582824e+00 7.098718939260978189e+00
5.000000000000000000e+01 4.638757239601702054e+00 4.611706865306844705e+00 7.104113573854223596e+00 7.105298805173837273e+00
5.100000000000000000e+01 4.639186054755040978e+00 4.613907718073504860e+00 7.104813536760046233e+00 7.108104186817652881e+00
5.200000000000000000e+01 4.639753963341136433e+00 4.608041234575714462e+00 7.106275599458036218e+00 7.100462963980180398e+00
5.300000000000000000e+01 4.645903522705708610e+00 4.621163149817300919e+00 7.115024068570965809e+00 7.118905466886662481e+00
5.400000000000000000e+01 4.640473299624974679e+00 4.611151607593772184e+00 7.107220680303494298e+00 7.103067826164220833e+00
5.500000000000000000e+01 4.645736080160700610e+00 4.618272908700610913e+00 7.116867709233836159e+00 7.116112095278489313e+00
5.600000000000000000e+01 4.634303656237531932e+00 4.613704961208939359e+00 7.099149968915959619e+00 7.108624854393950088e+00
5.700000000000000000e+01 4.638773012858473876e+00 4.610407845693511142e+00 7.105775911481053697e+00 7.103789887422948368e+00
5.800000000000000000e+01 4.633718034871306735e+00 4.608696911394553730e+00 7.100085072361433269e+00 7.102534913855171439e+00
5.900000000000000000e+01 4.622475141895502126e+00 4.599152781031373038e+00 7.082000847599039695e+00 7.087478192384081055e+00
6.000000000000000000e+01 4.637147758195700575e+00 4.610150877436253403e+00 7.103327760208319575e+00 7.102854656079498064e+00
6.100000000000000000e+01 4.630765733890682689e+00 4.610258020907844312e+00 7.095016279091509226e+00 7.104241209964965442e+00
6.200000000000000000e+01 4.636085768577046018e+00 4.606988774529792607e+00 7.102954513733055641e+00 7.098706206458240686e+00
6.300000000000000000e+01 4.639806093967028922e+00 4.613080595843009668e+00 7.109050311476176276e+00 7.108630138368843276e+00
6.400000000000000000e+01 4.639843730282206202e+00 4.611352522473779025e+00 7.108172332608412525e+00 7.106486527601368230e+00
6.500000000000000000e+01 4.633588404357561252e+00 4.608553088650509721e+00 7.098926715191063330e+00 7.102469317729593001e+00
6.600000000000000000e+01 4.640165482192700530e+00 4.609322795922128790e+00 7.110240434054594161e+00 7.103236872826999893e+00
6.700000000000000000e+01 4.635570229706725165e+00 4.610822252513055552e+00 7.103596263174238423e+00 7.105020548898119515e+00
6.800000000000000000e+01 4.634567820042893693e+00 4.613659396747192609e+00 7.101867139838406118e+00 7.109465835001087974e+00
6.900000000000000000e+01 4.641725073079495445e+00 4.613224015705773340e+00 7.111778335153054798e+00 7.108180502090398534e+00
7.000000000000000000e+01 4.639586282094794178e+00 4.615550268647633736e+00 7.108172577429973771e+00 7.111275762703626491e+00
7.020000000000000284e+01 4.635355383792697737e+00 4.613153707472740450e+00 7.103758750626624874e+00 7.108280839842255006e+00
7.040000000000000568e+01 4.642731327733268465e+00 4.609341533777312705e+00 7.114037261351604968e+00 7.102116496859947503e+00
7.059999999999999432e+01 4.634055882472494226e+00 4.610544699711108585e+00 7.101882749628223301e+00 7.104461188411725914e+00
7.079999999999999716e+01 4.633969478108110884e+00 4.606351276679779616e+00 7.101541693943741684e+00 7.099349554741817059e+00
7.100000000000000000e+01 4.625716122252717888e+00 4.601910333439116485e+00 7.088420559870887594e+00 7.091769346927583761e+00
7.120000000000000284e+01 4.632724912984725663e+00 4.606529849171139723e+00 7.098227498980841155e+00 7.098471334475601857e+00
7.140000000000000568e+01 4.626794524956776122e+00 4.602427554747053229e+00 7.091573232125157666e+00 7.092689046188187518e+00
7.159999999999999432e+01 4.634026333125964570e+00 4.607548756138759138e+00 7.101382578565190506e+00 7.099417938230645042e+00
7.179999999999999716e+01 4.639702391681765015e+00 4.606643238578433497e+00 7.109567050061634141e+00 7.097808685168362608e+00
7.200000000000000000e+01 4.640331963643276048e+00 4.612931731572847305e+00 7.110892912210107220e+00 7.107042266578477374e+00
7.220000000000000284e+01 4.629666189301232748e+00 4.603391289872135417e+00 7.094841231262006609e+00 7.093719417922464743e+00
7.240000000000000568e+01 4.623448966993922937e+00 4.601642312969421944e+00 7.087672154663849255e+00 7.092238042190833092e+00
7.259999999999999432e+01 4.621395294171454005e+00 4.601032521900405570e+00 7.084824642057988342e+00 7.092082930092312942e+00
7.279999999999999716e+01 4.631398666777370110e+00 4.606650048807694908e+00 7.099805356830605874e+00 7.100783926111064126e+00
7.300000000000000000e+01 4.634713561924212577e+00 4.609268103632330416e+00 7.104367665277507626e+00 7.103409363948003374e+00
7.320000000000000284e+01 4.633757274684772831e+00 4.613823075018632203e+00 7.102216681709531798e+00 7.110382650113258762e+00
7.340000000000000568e+01 4.631471297823758881e+00 4.609032353542618310e+00 7.099300145794825490e+00 7.103290441810496070e+00
7.359999999999999432e+01 4.621600374593377580e+00 4.600823039851959173e+00 7.084528118246122830e+00 7.090528054180170514e+00
7.379999999999999716e+01 4.623790016465862074e+00 4.593342193998195988e+00 7.086696076762685870e+00 7.079921459721541410e+00
