# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
3.899999999999999911e+00 5.094758596019620001e+00 5.095901946286343076e+00 6.267341953459167669e+00 6.265669606139264936e+00
4.000000000000000000e+00 5.091248710305618097e+00 5.092403350989203048e+00 6.264067563852946385e+00 6.262601736854179535e+00
5.000000000000000000e+00 5.072202873390454947e+00 5.075908388069088950e+00 6.240378415436541815e+00 6.242397100523816356e+00
6.000000000000000000e+00 5.084893745827880451e+00 5.086793348664283343e+00 6.254460609354155487e+00 6.254229423771855423e+00
7.000000000000000000e+00 5.087877680747483033e+00 5.089563236077149000e+00 6.258644043494885345e+00 6.258558279844209871e+00
8.000000000000000000e+00 5.091861545836473546e+00 5.096119596716582656e+00 6.264372422427864961e+00 6.267257711642139739e+00
9.000000000000000000e+00 5.095468004646570570e+00 5.097139867267320490e+00 6.268433016696058679e+00 6.267828669007316833e+00
1.000000000000000000e+01 5.095829075195158708e+00 5.094740340304427129e+00 6.267882000393530717e+00 6.264538586537402587e+00
1.100000000000000000e+01 5.090422310086242241e+00 5.092853628415267231e+00 6.260621490183060800e+00 6.260734799445676124e+00
1.200000000000000000e+01 5.090310119984307491e+00 5.090747584916099910e+00 6.261304072893018713e+00 6.258677275313693222e+00
1.300000000000000000e+01 5.081221302117894467e+00 5.084053409871422957e+00 6.251161154991544677e+00 6.250778301934480474e+00
1.400000000000000000e+01 5.081694801429391894e+00 5.089847912180197831e+00 6.252551228670660599e+00 6.257364957348619861e+00
1.500000000000000000e+01 5.080674372156563479e+00 5.088045522993192904e+00 6.253511285130745279e+00 6.256642492978473413e+00
1.600000000000000000e+01 5.077938356886106952e+00 5.082170224501401989e+00 6.250431884766354251e+00 6.248897112875672732e+00
1.700000000000000000e+01 5.073022227990843014e+00 5.084690427672327928e+00 6.245453837644646455e+00 6.252035525933939297e+00
1.800000000000000000e+01 5.079675642867820251e+00 5.087432689166463184e+00 6.253839043835196065e+00 6.255028122045478867e+00
