# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
1.790000000000000000e+02 4.650681288205121611e+00 4.661418975416892430e+00 6.576743857751313094e+00 6.574868271851682877e+00
1.800000000000000000e+02 4.661920578546897787e+00 4.672304321360461365e+00 6.592696609711488520e+00 6.590216189397164470e+00
1.810000000000000000e+02 4.650458431789451730e+00 4.665275511519943130e+00 6.577033178596282781e+00 6.580094324433417796e+00
1.820000000000000000e+02 4.659752159484816580e+00 4.671780857057159508e+00 6.589329732875037315e+00 6.588914448265454027e+00
1.830000000000000000e+02 4.673827717075814014e+00 4.678880854494808617e+00 6.608726399754626613e+00 6.598535661461648161e+00
1.840000000000000000e+02 4.671096672294889451e+00 4.691663243610713074e+00 6.604883537390159987e+00 6.615816036276302547e+00
1.850000000000000000e+02 4.653397360776119207e+00 4.666777445844473959e+00 6.581117243427597963e+00 6.581950611240023008e+00
1.860000000000000000e+02 4.647629609940472584e+00 4.659976135239139339e+00 6.574095672712402916e+00 6.573317074088530276e+00
1.870000000000000000e+02 4.663068892405908272e+00 4.672719125387171601e+00 6.594947767960250395e+00 6.590657265408677468e+00
1.880000000000000000e+02 4.664659552946019083e+00 4.674066108827164889e+00 6.597372930533065727e+00 6.592428267178489953e+00
1.890000000000000000e+02 4.662705579179593940e+00 4.673958886154517600e+00 6.593749956769632270e+00 6.591176729910590559e+00
1.900000000000000000e+02 4.655454232815292137e+00 4.665948483545518499e+00 6.584146914464243494e+00 6.580640136369693138e+00
1.910000000000000000e+02 4.648783128653727559e+00 4.669652712219346746e+00 6.575108022337889935e+00 6.585534345838695458e+00
