# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
7.000000000000000000e+01 4.272841773158235767e+00 4.272950278490547760e+00 6.466325597381145762e+00 6.462158496625048265e+00
7.200000000000000000e+01 4.272470053425533543e+00 4.273974309468592025e+00 6.467014749666641471e+00 6.464300743194284493e+00
7.400000000000000000e+01 4.274283088851671408e+00 4.280877712969047622e+00 6.469445599603397490e+00 6.474134408210565184e+00
7.600000000000000000e+01 4.276389447545003719e+00 4.278393548215198017e+00 6.473020762400436112e+00 6.470808126995794218e+00
7.800000000000000000e+01 4.271189293657289276e+00 4.276158744534425793e+00 6.464867857628447290e+00 6.466877015015856323e+00
8.000000000000000000e+01 4.271804368682889930e+00 4.274623177920094719e+00 6.466232065898842585e+00 6.464927034490525415e+00
8.200000000000000000e+01 4.269466505589804228e+00 4.277092047642289785e+00 6.462538947108367182e+00 6.468340680114867070e+00
8.400000000000000000e+01 4.271768013358369309e+00 4.274367810539335899e+00 6.466671053307790906e+00 6.464864813388056852e+00
8.600000000000000000e+01 4.272622040046389458e+00 4.279007101886833198e+00 6.468428926283412039e+00 6.472883989288424011e+00
8.800000000000000000e+01 4.272094889995141642e+00 4.273543573067260404e+00 6.467755470881521696e+00 6.464897807351007941e+00
9.000000000000000000e+01 4.267169161914249109e+00 4.270654295367620534e+00 6.459167662674394350e+00 6.459580462815785573e+00
9.200000000000000000e+01 4.274886072537881887e+00 4.276843807700879019e+00 6.471665442973945304e+00 6.469538489016227523e+00
9.400000000000000000e+01 4.272572952793240120e+00 4.275141840312432606e+00 6.469029913028928824e+00 6.467159451353657218e+00
9.600000000000000000e+01 4.270919752436145522e+00 4.274279486017072749e+00 6.465624274082050427e+00 6.464528809248023755e+00
9.800000000000000000e+01 4.271746472809080153e+00 4.275501067462564642e+00 6.467455338788159480e+00 6.466159114153362530e+00
1.000000000000000000e+02 4.274159288857560135e+00 4.277611271012932370e+00 6.471664722216497800e+00 6.469786091339043033e+00
1.020000000000000000e+02 4.272436260302290734e+00 4.274884951201165961e+00 6.470254386058107876e+00 6.466427296346082265e+00
1.040000000000000000e+02 4.270499665581652060e+00 4.276587319059582448e+00 6.467420984813014861e+00 6.469084365294225591e+00
1.060000000000000000e+02 4.269158126930252983e+00 4.272106261139454020e+00 6.465389725440799928e+00 6.462397929162170485e+00
1.080000000000000000e+02 4.272083278670630868e+00 4.275768686727971613e+00 6.470407415615605728e+00 6.468094200922365644e+00
1.100000000000000000e+02 4.269199767978853366e+00 4.275201017521711222e+00 6.465601374214981156e+00 6.467088742204627039e+00
1.120000000000000000e+02 4.267297205284331874e+00 4.270396606448912280e+00 6.463084278163983676e+00 6.460275221932282541e+00
1.140000000000000000e+02 4.270718277181712708e+00 4.273481272239360251e+00 6.468420358804961801e+00 6.464628743218876039e+00
1.160000000000000000e+02 4.264701332498368913e+00 4.270874428489680241e+00 6.460452834520898691e+00 6.461428984606293113e+00
1.180000000000000000e+02 4.267539599641044568e+00 4.269530647952269220e+00 6.465569579569306669e+00 6.459861298067071544e+00
1.200000000000000000e+02 4.267782555281563361e+00 4.272949477437765431e+00 6.465637967694374488e+00 6.464491089313698424e+00
1.220000000000000000e+02 4.269757186962719331e+00 4.275796313430212159e+00 6.468677970789251219e+00 6.468174038529219239e+00
1.240000000000000000e+02 4.268212011089624447e+00 4.275260915408278350e+00 6.466363394978769108e+00 6.466972868866699642e+00
1.260000000000000000e+02 4.266386163270103005e+00 4.272960527846909606e+00 6.463913166120686782e+00 6.463099411838853392e+00
1.280000000000000000e+02 4.266678607440903548e+00 4.272364110803282600e+00 6.464380745568734099e+00 6.462231046620769526e+00
1.300000000000000000e+02 4.267230981188530059e+00 4.273215975466348127e+00 6.464915423167216346e+00 6.463199750651575926e+00
1.320000000000000000e+02 4.271548520750844347e+00 4.277811304391657465e+00 6.470714994789144470e+00 6.469862885205778902e+00
1.340000000000000000e+02 4.270566050037472472e+00 4.274362365220079951e+00 6.469660528414358680e+00 6.465548199336546453e+00
1.360000000000000000e+02 4.268278474972682979e+00 4.273164565782635371e+00 6.465493905873470837e+00 6.463047522586853333e+00
1.380000000000000000e+02 4.271019689264756281e+00 4.274540298005324424e+00 6.469438071780850841e+00 6.465158461229418840e+00
1.400000000000000000e+02 4.266763648981034329e+00 4.274200768635459724e+00 6.463322831614901176e+00 6.464816125321247497e+00
1.420000000000000000e+02 4.263489198580754369e+00 4.268543532109840832e+00 6.458585252783373143e+00 6.456917067708880964e+00
1.440000000000000000e+02 4.270298430952770730e+00 4.277524947114779152e+00 6.467615895590189901e+00 6.469583412687822666e+00
1.460000000000000000e+02 4.273260178144911769e+00 4.279610806457557537e+00 6.471606985119128019e+00 6.471936185689152410e+00
1.480000000000000000e+02 4.271236698924952613e+00 4.277077313965922833e+00 6.468587961666142583e+00 6.468442461320588421e+00
1.500000000000000000e+02 4.274983526967298886e+00 4.280182079506674064e+00 6.474603987676397665e+00 6.473741305015084713e+00
1.520000000000000000e+02 4.273475106141544799e+00 4.278706330738629937e+00 6.472710860798055243e+00 6.471957005872789104e+00
1.540000000000000000e+02 4.271050278882277951e+00 4.273164405599990445e+00 6.469191271229573381e+00 6.463818353867287314e+00
1.560000000000000000e+02 4.272807900670334114e+00 4.278606153534385115e+00 6.471969900179054491e+00 6.471812384125707140e+00
1.580000000000000000e+02 4.271659829033993994e+00 4.278225866469460570e+00 6.469792577430480307e+00 6.470659984699225653e+00
1.600000000000000000e+02 4.274255702212393260e+00 4.280224440627520721e+00 6.474277348839610369e+00 6.474563066484008367e+00
1.620000000000000000e+02 4.273880218517413176e+00 4.276788393894801921e+00 6.474027985210641489e+00 6.469341656671840468e+00
1.640000000000000000e+02 4.272945874098678765e+00 4.277445590313403656e+00 6.472207731518714979e+00 6.469922303086208970e+00
1.660000000000000000e+02 4.270412942014996993e+00 4.273687712389820703e+00 6.467853087322636974e+00 6.463589571329488415e+00
1.680000000000000000e+02 4.270056837009515327e+00 4.273731995223077007e+00 6.467887119773853222e+00 6.464308992436722967e+00
1.700000000000000000e+02 4.275844199736153151e+00 4.282594494880032521e+00 6.476488943360132033e+00 6.477417767923548730e+00
1.720000000000000000e+02 4.272814866936119671e+00 4.275830025958796021e+00 6.472337216553862405e+00 6.468071538323549419e+00
1.740000000000000000e+02 4.272802935765302124e+00 4.277697033979827701e+00 6.472206690621877812e+00 6.470861219117287177e+00
1.760000000000000000e+02 4.270285378188578562e+00 4.273827528248460794e+00 6.468179724685293230e+00 6.465006233868666463e+00
1.780000000000000000e+02 4.271785550722235314e+00 4.276074342755040725e+00 6.470563729031819200e+00 6.468826274804869492e+00
1.800000000000000000e+02 4.272901590981353692e+00 4.278145147544787363e+00 6.471827520050615234e+00 6.471339604435594417e+00
1.820000000000000000e+02 4.267046883285757986e+00 4.271803808469463171e+00 6.463336525167960644e+00 6.462013715289292470e+00
1.840000000000000000e+02 4.267908277388903215e+00 4.275893447724535612e+00 6.464706981557647225e+00 6.468115262082818617e+00
1.860000000000000000e+02 4.268169490151483281e+00 4.276570903061332807e+00 6.465444580141046060e+00 6.469539448523733860e+00
1.880000000000000000e+02 4.273145667419919747e+00 4.278453926657479478e+00 6.472045973466718394e+00 6.471410153766153250e+00
1.900000000000000000e+02 4.272596816096502437e+00 4.278281118881636758e+00 6.470113209724621228e+00 6.470389957752631815e+00
1.920000000000000000e+02 4.275247942311635185e+00 4.278528158310638929e+00 6.475051861967869193e+00 6.471947556904931176e+00
1.940000000000000000e+02 4.275359890695209941e+00 4.284372296208300845e+00 6.475392433977543050e+00 6.480853997885676065e+00
1.960000000000000000e+02 4.274908734152768730e+00 4.279861129101714567e+00 6.473923242725284410e+00 6.473467919703132623e+00
1.980000000000000000e+02 4.275088989392074268e+00 4.283456289852304977e+00 6.474076434418286397e+00 6.478631112721398466e+00
2.000000000000000000e+02 4.275583787477363451e+00 4.278972188123452369e+00 6.474867682612535980e+00 6.472625897810152296e+00
2.020000000000000000e+02 4.274028602177891045e+00 4.278801462996747240e+00 6.472727517546459808e+00 6.472345545091616081e+00
