# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
1.580000000000000000e+02 5.204968278219725519e+00 5.208866944281455247e+00 6.118843691569376020e+00 6.116692160156959268e+00
1.590000000000000000e+02 5.206737996444020133e+00 5.209906273421609946e+00 6.121378800338615811e+00 6.118074866749145357e+00
1.600000000000000000e+02 5.214527396669036641e+00 5.220587199475313689e+00 6.130183531538223818e+00 6.129967722945930397e+00
1.610000000000000000e+02 5.216402976199107755e+00 5.225661407243407552e+00 6.132525169669889920e+00 6.136417125577001919e+00
1.620000000000000000e+02 5.211882749737766218e+00 5.221060058246680846e+00 6.127543761666235156e+00 6.131053659754405416e+00
1.630000000000000000e+02 5.214251769381641921e+00 5.222194598593099535e+00 6.128962503042459709e+00 6.130994480807147262e+00
1.640000000000000000e+02 5.211735888601167765e+00 5.214758181207316490e+00 6.125675545047377213e+00 6.122324361245317093e+00
1.650000000000000000e+02 5.220587920445861840e+00 5.231279017085980421e+00 6.136089363087385173e+00 6.141011673990864672e+00
1.660000000000000000e+02 5.219913345431245411e+00 5.226446405383563309e+00 6.135444334727019111e+00 6.135572297134546993e+00
1.670000000000000000e+02 5.226957060893059115e+00 5.229293490278923429e+00 6.143678989279819369e+00 6.138735859138931161e+00
1.680000000000000000e+02 5.209860067709695564e+00 5.217381286673705709e+00 6.123167503179298699e+00 6.124742394341875062e+00
1.690000000000000000e+02 5.214069113747898498e+00 5.226246853775373680e+00 6.128474751027177092e+00 6.135377630869045085e+00
1.700000000000000000e+02 5.211940568596250323e+00 5.225450639878972403e+00 6.125410569171710229e+00 6.133859270946184772e+00
1.710000000000000000e+02 5.220511605889860185e+00 5.231331868388859441e+00 6.135551478608761933e+00 6.140691522340473441e+00
1.720000000000000000e+02 5.223866463780377778e+00 5.230909220287085049e+00 6.138743949006232548e+00 6.139917492151434786e+00
1.730000000000000000e+02 5.226023594110424497e+00 5.234650450851953352e+00 6.141235088826466182e+00 6.144431325251620279e+00
1.740000000000000000e+02 5.220693220312723426e+00 5.227822301280158790e+00 6.136344247510984395e+00 6.137849554813910480e+00
1.750000000000000000e+02 5.220793479612603427e+00 5.227643248319943758e+00 6.135289063384047559e+00 6.136646144425482063e+00
1.760000000000000000e+02 5.225194391092798263e+00 5.236765542402055829e+00 6.140565399722087037e+00 6.147255512293892110e+00
1.770000000000000000e+02 5.225689511187603387e+00 5.225462892133813320e+00 6.141684168248166209e+00 6.134717547151470995e+00
1.780000000000000000e+02 5.220989990629918864e+00 5.228554853375209532e+00 6.137188593095972422e+00 6.138301676514394067e+00
1.790000000000000000e+02 5.218591021290027498e+00 5.218934714599831715e+00 6.134336375023542232e+00 6.127225371717364588e+00
1.800000000000000000e+02 5.220864346611231888e+00 5.232668045130987267e+00 6.136537716108787954e+00 6.142541643128759610e+00
1.810000000000000000e+02 5.229579687845398617e+00 5.238991303883936190e+00 6.145346774984188798e+00 6.149014826781851184e+00
1.820000000000000000e+02 5.216492104262225205e+00 5.228402623878611877e+00 6.130859870896585129e+00 6.137349867148261140e+00
1.830000000000000000e+02 5.213784515945857123e+00 5.223224398218419218e+00 6.127616793283259256e+00 6.130993760223691247e+00
1.840000000000000000e+02 5.227617702814899125e+00 5.229267224635131939e+00 6.143665537298104162e+00 6.138097797683824020e+00
1.850000000000000000e+02 5.220627077510311409e+00 5.230236084398573126e+00 6.134933115942593496e+00 6.138660744613493314e+00
1.860000000000000000e+02 5.221212205709787391e+00 5.236981991540653247e+00 6.136222851941872669e+00 6.146805953126191824e+00
1.870000000000000000e+02 5.219373941416340479e+00 5.226599835743320099e+00 6.133577396405860860e+00 6.134165329587547788e+00
1.880000000000000000e+02 5.219032330419151933e+00 5.227276653511719218e+00 6.133066740112654180e+00 6.134669101279001779e+00
1.890000000000000000e+02 5.215704700668001514e+00 5.220355133576455309e+00 6.128847112417753706e+00 6.126590994483047226e+00
1.900000000000000000e+02 5.211690485439999243e+00 5.219058434806212787e+00 6.124244233074576549e+00 6.124717490416222709e+00
1.910000000000000000e+02 5.223993303892635609e+00 5.231819701829344638e+00 6.138068246518662008e+00 6.139061375036462209e+00
