# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
9.300000000000000000e+01 4.780872265551326272e+00 4.784700055367515859e+00 6.069074606202944366e+00 6.074624005811315897e+00
9.400000000000000000e+01 4.789527055533086219e+00 4.788634272438405226e+00 6.079770696925537621e+00 6.078893447814306406e+00
9.500000000000000000e+01 4.781149973054340307e+00 4.791621406027074315e+00 6.069491648967147768e+00 6.082866991027646719e+00
9.600000000000000000e+01 4.791267623308798740e+00 4.784925636294246942e+00 6.081545785545671379e+00 6.073580915136560954e+00
9.700000000000000000e+01 4.780456822662382699e+00 4.785435570751501722e+00 6.067704472708519425e+00 6.072989219646683701e+00
9.800000000000000000e+01 4.781430087909260607e+00 4.785873674161728708e+00 6.069053308900199895e+00 6.074154431055383441e+00
9.900000000000000000e+01 4.783778603352490499e+00 4.782978387794729613e+00 6.073563136046648658e+00 6.071713415850204854e+00
1.000000000000000000e+02 4.787416930116296321e+00 4.781549802285906203e+00 6.076546118750838943e+00 6.067843808352483492e+00
1.010000000000000000e+02 4.785724651295033993e+00 4.789616422983108635e+00 6.075137070647538273e+00 6.078848520773906472e+00
1.020000000000000000e+02 4.777302246137949737e+00 4.778462009366079677e+00 6.065313268252491952e+00 6.065209725240100269e+00
1.030000000000000000e+02 4.784365732012052952e+00 4.785284624794851283e+00 6.074361191682220884e+00 6.073918845172490144e+00
1.040000000000000000e+02 4.780784340995251291e+00 4.780384834074096645e+00 6.068898196128668765e+00 6.066763639336502756e+00
1.050000000000000000e+02 4.784503145116301148e+00 4.783081048772254817e+00 6.072889438921579952e+00 6.069297066940931629e+00
1.060000000000000000e+02 4.770841022481967286e+00 4.778954566819747285e+00 6.055587001807712255e+00 6.063844316501675991e+00
1.070000000000000000e+02 4.780866259579385158e+00 4.785391285426325858e+00 6.067818903918581697e+00 6.071536120286721072e+00
1.080000000000000000e+02 4.780518563074596550e+00 4.782902473899042661e+00 6.068143861296690034e+00 6.069217786031482653e+00
1.090000000000000000e+02 4.785171312952579470e+00 4.782357868415406443e+00 6.074778317393647598e+00 6.069035853991953999e+00
1.100000000000000000e+02 4.781195541186574971e+00 4.780913346769410488e+00 6.070263607914205828e+00 6.067794322960085474e+00
1.110000000000000000e+02 4.782994804896075536e+00 4.782134128709975229e+00 6.073433572466172770e+00 6.070380997561062308e+00
1.120000000000000000e+02 4.780668390996087425e+00 4.783266266531552624e+00 6.069483330502182916e+00 6.070633083640315952e+00
