# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
1.780000000000000000e+02 4.735149862174630186e+00 4.748252803774692055e+00 6.248822011753732752e+00 6.247813671071109631e+00
1.790000000000000000e+02 4.737159250484070050e+00 4.751576425763897049e+00 6.251940730682421510e+00 6.252427124990814100e+00
1.800000000000000000e+02 4.736259257906024089e+00 4.747848731950695012e+00 6.250225299268090673e+00 6.247592655612979939e+00
1.810000000000000000e+02 4.737237246017678594e+00 4.749129092965212351e+00 6.252309409535961926e+00 6.249438052668314647e+00
1.820000000000000000e+02 4.731516341086417832e+00 4.745088217131753439e+00 6.244451517107571625e+00 6.244316186865679796e+00
1.830000000000000000e+02 4.728290494229873353e+00 4.745406363270236128e+00 6.241272100294630754e+00 6.245529923739139733e+00
1.840000000000000000e+02 4.725916192264981497e+00 4.741118689655016816e+00 6.238258924330240873e+00 6.240057800012871247e+00
1.850000000000000000e+02 4.730060849846861259e+00 4.739027462729862528e+00 6.243350043310092801e+00 6.236749378179783143e+00
1.860000000000000000e+02 4.733716474249298756e+00 4.748150544693529262e+00 6.248037330866651473e+00 6.248394717153212596e+00
1.870000000000000000e+02 4.731604265462157954e+00 4.747884047268533969e+00 6.245215058919168172e+00 6.247616601293062288e+00
1.880000000000000000e+02 4.732242325376062375e+00 4.744254367301763864e+00 6.245179267287272573e+00 6.241978466422501093e+00
1.890000000000000000e+02 4.734209190959806079e+00 4.748673450698750464e+00 6.248605322019036734e+00 6.248760191167421318e+00
1.900000000000000000e+02 4.736443916504089024e+00 4.751662989456415964e+00 6.252292832240866183e+00 6.252952196071302815e+00
1.910000000000000000e+02 4.738479969655926105e+00 4.748367635631668193e+00 6.254657934923042895e+00 6.248392476175244070e+00
